name,sector_name,industry_name,country_id,country_name
Swiss Federal Railways,Transportation and Logistics,Rail Freight,124,Switzerland
Swiss Life,Insurance,Life Insurance,124,Switzerland
Swiss Re,Banking & Financial Services,Insurance Underwriting,124,Switzerland
Swiss Re,Insurance,Reinsurance,124,Switzerland
Swiss Re Agriculture,Agriculture,Agricultural Finance & Insurance,124,Switzerland
Swiss Re Capital Markets,Insurance,Catastrophe Bonds,124,Switzerland
Swiss Re Parametric,Insurance,Parametric Insurance,124,Switzerland
Swisscom,Telecommunications and ICT,Wireless Carriers,124,Switzerland
Swissport,Aerospace and Defense,Airport Infrastructure & Services,124,Switzerland
Swissquote,Banking & Financial Services,Forex Services,124,Switzerland
Switch,Telecommunications and ICT,Data Centers,151,United States
Sycamore Education,Education,School Management Software,151,United States
Sydney Airport,Travel and Tourism,Airport Operators,185,Australia
Sydney Airport,Transportation and Logistics,Airport Operations,185,Australia
Sylvan Learning,Education,Tutoring Services,151,United States
Symantec (Broadcom),Telecommunications and ICT,Network Security,151,United States
Symantec Cyber Insurance,Insurance,Cyber Insurance,151,United States
Symbiance,Professional Services,Healthcare Consulting,119,Germany
SymphonyRM,Healthcare and Pharmaceuticals,Health Analytics,151,United States
Symrise AG,Chemicals,Cosmetic Chemicals,119,Germany
Synaptics,Technology,Biometric Systems,151,United States
Synchrony Financial,Banking & Financial Services,Consumer Finance,151,United States
Syncsort (Precisely),Technology,Mainframe Systems,151,United States
Syneos Health,Healthcare and Pharmaceuticals,Clinical Research,151,United States
Syngenta Biotechnology,Agriculture,Agricultural Biotechnology,98,China
Syngenta Crop Protection,Agriculture,Pesticides & Herbicides,98,China
Syngenta Group,Agriculture,Crop Production,98,China
Syngenta Seeds,Agriculture,Seeds & Genetics,98,China
Synlab,Healthcare and Pharmaceuticals,Diagnostic Labs,119,Germany
Synthos S.A.,Chemicals,Synthetic Rubber,130,Poland
Synzi,Healthcare and Pharmaceuticals,Telehealth,151,United States
Südzucker AG,Food and Beverage,Sugar & Sweeteners,119,Germany
T-L Irrigation,Agriculture,Irrigation Systems,151,United States
T-Mobile Towers,Telecommunications and ICT,Telecom Tower Management,151,United States
T-Mobile US,Telecommunications and ICT,Wireless Carriers,151,United States
T. Rowe Price,Banking & Financial Services,Asset Management,151,United States
TAFE Directors Australia,Education,Vocational Training,185,Australia
TAI (Turkish Aerospace),Aerospace and Defense,Military Aircraft Manufacturing,70,Turkey
TASS (Russia),Media and Entertainment,News Agencies,132,Russia
TATA Studi,Education,Test Preparation Services,81,India
TAV Airports,Aerospace and Defense,Airport Infrastructure & Services,70,Turkey
TC Energy,Energy and Utilities,Natural Gas,150,Canada
TCI Fund Management,Banking & Financial Services,Hedge Funds,115,United Kingdom
TD Ameritrade Forex,Banking & Financial Services,Forex Services,151,United States
TD Bank Group,Banking & Financial Services,Commercial Banking,150,Canada
TE SubCom (SubCom),Telecommunications and ICT,Submarine Cables,151,United States
TED Audio Collective,Media and Entertainment,Podcasting,151,United States
TEG Live,Media and Entertainment,Live Events,185,Australia
TEG Live,Media and Entertainment,Live Events,185,Australia
TF1 Group,Media and Entertainment,Television Broadcasting,118,France
TFI International,Transportation and Logistics,Trucking & Road Freight,150,Canada
TGI Fridays,Travel and Tourism,Restaurant Chains (Tourist-Focused),151,United States
TIAA,Banking & Financial Services,Pension Funds,151,United States
TIAA,Insurance,Annuities,151,United States
TIAA-CREF Global Agriculture,Agriculture,Agricultural Real Estate,151,United States
TIBCO Software,Technology,Data Analytics,151,United States
TJX Companies (TJ Maxx/Marshalls),Retail,Discount Stores,151,United States
TM Forum,Telecommunications and ICT,Telecom Consulting,151,United States
TMX Group,Banking & Financial Services,Stock Exchanges,150,Canada
TNA (Talent Nation Australia),Media and Entertainment,Live Events,185,Australia
TNT Express,Transportation and Logistics,Courier & Express Delivery,123,Netherlands
TOK (Tokyo Ohka Kogyo),Chemicals,Electronic Chemicals,100,Japan
TPG Capital,Banking & Financial Services,Private Equity,151,United States
TRC Companies,Construction and Engineering,Environmental Engineering,151,United States
TRS,Healthcare and Pharmaceuticals,Prosthetics,151,United States
TRUMPF,Technology,3D Printing,119,Germany
TSMC,Technology,Semiconductors,105,Taiwan
TSMC (Taiwan Semiconductor),Manufacturing,Semiconductor Manufacturing,105,Taiwan
TSRC Corporation,Chemicals,Synthetic Rubber,105,Taiwan
TT-Line,Transportation and Logistics,Maritime Passenger Services,185,Australia
TTTech Auto,Automobile,Automotive Software,116,Austria
TUI Cruises,Travel and Tourism,Cruise Lines,119,Germany
TUI Group,Travel and Tourism,Tour Operators,119,Germany
TUV SUD Decommissioning,Construction and Engineering,Demolition & Decommissioning,119,Germany
TVS Motor Company,Automobile,Motorcycles,81,India
Tableau (Salesforce),Technology,Data Analytics,151,United States
Tactical Missiles Corporation,Aerospace and Defense,Missile & Defense Systems,132,Russia
Taisys Technologies,Telecommunications and ICT,SIM Manufacturing,105,Taiwan
Taiyo Nippon Sanso Corporation,Chemicals,Industrial Gases,100,Japan
Takashimaya,Retail,Department Stores,100,Japan
Take-Two Interactive,Media and Entertainment,Video Games,151,United States
Takeda Pharmaceutical,Manufacturing,Pharmaceutical Manufacturing,100,Japan
Takii & Co.,Agriculture,Seeds & Genetics,100,Japan
TalentLMS,Education,Learning Management Systems,139,Greece
Talentsoft,Education,Corporate Training,118,France
Talesun Solar,Energy and Utilities,Solar Panel Manufacturing,98,China
TalkSport (Wireless Group),Media and Entertainment,Radio Broadcasting,115,United Kingdom
Talkdesk,Telecommunications and ICT,Contact Center Solutions,151,United States
Talkspace,Healthcare and Pharmaceuticals,Mental Health Apps,151,United States
Tallgrass Energy,Transportation and Logistics,Pipeline Transport,151,United States
Tallink Grupp,Transportation and Logistics,Maritime Passenger Services,107,Estonia
Tanatex Chemicals,Chemicals,Textile Chemicals,123,Netherlands
Tandem,Education,Language Learning,119,Germany
Tanger Outlets,Retail,Outlet Malls,151,United States
Tanglin Trust School,Education,K-12 Education (Private Schools),94,Singapore
Tanimura & Antle,Food and Beverage,Fruit & Vegetable Processing,151,United States
Tanishq (Titan),Retail,Jewelry Retail,81,India
Tapestry (Coach/Kate Spade),Retail,Luxury Fashion,151,United States
Taranis,Agriculture,Farm Management Software,61,Israel
Target,Retail,Grocery Chains,151,United States
Target Toys,Retail,Toy Stores,151,United States
Tarsus Group,Professional Services,Event Management,115,United Kingdom
Tascent,Technology,Biometric Systems,151,United States
Tassal Group,Agriculture,Aquaculture,185,Australia
Tata Chemicals Mining,Chemicals,Explosives & Pyrotechnics,81,India
Tata Communications,Telecommunications and ICT,Submarine Cables,81,India
Tata Communications,Telecommunications and ICT,Broadband Providers,81,India
Tata Consultancy Services,Professional Services,IT Consulting,81,India
Tata Consultancy Services,Telecommunications and ICT,Telecom Consulting,81,India
Tata Consumer Products,Food and Beverage,Coffee & Tea,81,India
Tata Motors,Manufacturing,Automotive Manufacturing,81,India
Tata Motors,Automobile,Passenger Vehicles,81,India
Tata Motors CV,Automobile,Commercial Trucks,81,India
Tata Steel,Manufacturing,Steel & Metal Products,81,India
Tate & Lyle,Chemicals,Food Additives,115,United Kingdom
Tatra Trucks,Aerospace and Defense,Military Vehicles & Tanks,127,Czech Republic
Tav Airports Holding,Travel and Tourism,Airport Operators,70,Turkey
Tav Airports Holding,Transportation and Logistics,Airport Operations,70,Turkey
Taylor Morrison,Real Estate,Residential Development,151,United States
Taylor Wimpey,Construction and Engineering,Residential Construction,115,United Kingdom
Tchibo GmbH,Food and Beverage,Coffee & Tea,119,Germany
Teach For All,Education,Educational Nonprofits,151,United States
Team Penske,Automobile,Motorsports,151,United States
Technip Energies,Construction and Engineering,Industrial Construction,118,France
Tecnicas Reunidas,Energy and Utilities,Power Plant Engineering,148,Spain
Tecnológico de Monterrey,Education,Higher Education (Universities),157,Mexico
Tegu Magnetic Wooden Toys,Education,Educational Toys & Games,156,Honduras
Teijin Carbon,Aerospace and Defense,Aerospace Structures & Composites,100,Japan
Teijin Limited,Manufacturing,Textile Manufacturing,100,Japan
Tejon Ranch Co.,Real Estate,Land Acquisition,151,United States
Teladoc Health,Healthcare and Pharmaceuticals,Telehealth,151,United States
Teledyne Technologies,Aerospace and Defense,Defense Electronics,151,United States
Telefónica,Telecommunications and ICT,Wireless Carriers,148,Spain
Telegram Messenger,Media and Entertainment,Social Media,71,United Arab Emirates
Telenor Pak Microinsurance,Insurance,Microinsurance,85,Pakistan
Telesat,Aerospace and Defense,Satellite Services,150,Canada
Telesat,Telecommunications and ICT,Rural Connectivity,150,Canada
Telesat,Telecommunications and ICT,Satellite Communications,150,Canada
Telesat,Technology,Satellite Tech,150,Canada
Teletrac Navman,Automobile,Vehicle Telematics,151,United States
Teletrac Navman,Automobile,Fleet Management,151,United States
TelevisaUnivision,Media and Entertainment,Media Conglomerates,157,Mexico
TelevisaUnivision,Media and Entertainment,Television Broadcasting,157,Mexico
Telit,Telecommunications and ICT,IoT Solutions,115,United Kingdom
Tello Mobile,Telecommunications and ICT,Mobile Virtual Networks,151,United States
Tellurian,Energy and Utilities,LNG Terminals,151,United States
Telnyx,Telecommunications and ICT,Cloud Telephony,151,United States
Telstra,Telecommunications and ICT,Wireless Carriers,185,Australia
Telstra,Telecommunications and ICT,Broadband Providers,185,Australia
Temporary Shop,Retail,Pop-Up Retail,118,France
Tempus Labs,Healthcare and Pharmaceuticals,Health Analytics,151,United States
Tencent Games,Media and Entertainment,Video Games,98,China
Tencent Video,Media and Entertainment,Video Streaming,98,China
Tenet Healthcare,Healthcare and Pharmaceuticals,Hospital Management,151,United States
Ter Group,Chemicals,Chemical Distribution,148,Spain
TeraWulf,Technology,Blockchain Hardware,151,United States
Teradyne,Technology,Robotics,151,United States
Tereos,Food and Beverage,Sugar & Sweeteners,118,France
Terex Corporation,Construction and Engineering,Heavy Equipment,151,United States
Terma Group,Aerospace and Defense,Defense Electronics,106,Denmark
Terrapex Environmental,Professional Services,Environmental Consulting,150,Canada
Terreno Realty Corporation,Real Estate,Industrial Warehousing,151,United States
Tesco,Retail,Grocery Chains,115,United Kingdom
Tesla,Manufacturing,Automotive Manufacturing,151,United States
Tesla,Automobile,Electric Vehicles,151,United States
Tesla Energy,Energy and Utilities,Utility-Scale Storage,151,United States
Tesla Energy,Energy and Utilities,Battery Storage,151,United States
Tesla Energy,Manufacturing,Renewable Energy Equipment,151,United States
Tesla Supercharger,Automobile,Charging Infrastructure,151,United States
Tessenderlo Group,Agriculture,Fertilizers & Nutrients,117,Belgium
TestDEN,Education,Test Preparation Services,150,Canada
Testive,Education,Test Preparation Services,151,United States
Tetra Tech,Construction and Engineering,Engineering Design,151,United States
Tetra Tech,Professional Services,Engineering Consulting,151,United States
Tetra Tech ES,Professional Services,Environmental Consulting,151,United States
Tetra Tech Environmental,Construction and Engineering,Environmental Engineering,151,United States
Teva Pharmaceutical,Healthcare and Pharmaceuticals,Generic Drugs,61,Israel
Texas Instruments,Manufacturing,Semiconductor Manufacturing,151,United States
Texas Instruments,Technology,Semiconductors,151,United States
Texas Pacific Land Trust,Real Estate,Land Acquisition,151,United States
TextNow,Telecommunications and ICT,Mobile Virtual Networks,150,Canada
Textron Aviation,Aerospace and Defense,Commercial Aircraft Manufacturing,151,United States
Textron Systems,Aerospace and Defense,Military Aircraft Manufacturing,151,United States
Textron Systems,Aerospace and Defense,Military Vehicles & Tanks,151,United States
Textron Systems,Aerospace and Defense,Unmanned Aerial Vehicles (UAVs),151,United States
Textron Systems Training,Aerospace and Defense,Training & Simulation Systems,151,United States
Thai Beverage,Manufacturing,Beverage Production,95,Thailand
Thai Beverage,Food and Beverage,Alcoholic Beverages,95,Thailand
Thai Union Group,Food and Beverage,Seafood Processing,95,Thailand
Thai Union Group,Agriculture,Aquaculture,95,Thailand
Thailand Tourism Authority,Travel and Tourism,Tourism Boards,95,Thailand
Thales ATM,Aerospace and Defense,Air Traffic Management Systems,118,France
Thales Air Defence,Aerospace and Defense,Missile & Defense Systems,118,France
Thales Alenia Space,Aerospace and Defense,Spacecraft & Satellite Manufacturing,118,France
Thales Avionics,Aerospace and Defense,Avionics Systems,118,France
Thales Cyber Security,Aerospace and Defense,Defense IT & Cybersecurity,118,France
Thales Drones,Aerospace and Defense,Unmanned Aerial Vehicles (UAVs),118,France
Thales Gemalto,Technology,Biometric Systems,118,France
Thales Group,Telecommunications and ICT,IoT Solutions,118,France
Thales Group,Manufacturing,Aerospace & Defense Manufacturing,118,France
Thales Group,Aerospace and Defense,Defense Electronics,118,France
Thales Group Canada,Aerospace and Defense,Avionics Systems,150,Canada
Thales Services,Aerospace and Defense,Defense Logistics & Support,118,France
Thales Training,Aerospace and Defense,Training & Simulation Systems,118,France
Thalia,Retail,Bookstores,119,Germany
Thames & Kosmos,Education,Educational Toys & Games,119,Germany
Thames & Kosmos,Education,STEM Education,151,United States
Thames Water,Energy and Utilities,Water Utilities,115,United Kingdom
