id,name,country_id,country_name
18823,Orange S.A.,118,France
18824,Orange S.A.,118,France
18825,Orange Marine,118,France
18826,ORBCOMM,151,United States
18827,Palo Alto Networks,151,United States
18828,Palo Alto Networks,151,United States
18829,Parallel Wireless,151,United States
18830,Phoenix Tower International,151,United States
18831,Phone.com,151,United States
18832,Pinnacle Towers,151,United States
18833,Planet Labs,151,United States
18834,PLDT,93,Philippines
18835,Plivo,151,United States
18836,Perfect Plastic Printing,151,United States
18837,Proximus,117,Belgium
18838,Prysmian Group,140,Italy
18839,Prysmian Group,140,Italy
18840,ThingWorx (PTC),151,United States
18841,PwC,115,United Kingdom
18842,QTS Realty Trust,151,United States
18843,Qualcomm,151,United States
18844,Quectel,98,China
18845,Radware,61,Israel
18846,Radware,61,Israel
18847,Red Pocket Mobile,151,United States
18848,Republic Wireless,151,United States
18849,RingCentral,151,United States
18850,RingCentral,151,United States
18851,Rise Broadband,151,United States
18852,Riverbed Technology,151,United States
18853,Rogers Communications,150,Canada
18854,Rogers Communications,150,Canada
18855,Rural Wireless,151,United States
18856,Samsung Networks,104,South Korea
18857,Samsung Networks,104,South Korea
18858,Samsung SDS,104,South Korea
18859,SBA Communications,151,United States
18860,Sequans Communications,118,France
18861,SES S.A.,121,Luxembourg
18862,Sharpen Technologies,151,United States
18863,Shaw Communications,150,Canada
18864,Siemon,151,United States
18865,Sierra Wireless,150,Canada
18866,Sigfox,118,France
18867,Singtel,94,Singapore
18868,SK Telecom,104,South Korea
18869,Skype (Microsoft),151,United States
18870,SoftBank Corp.,100,Japan
18871,Software AG,119,Germany
18872,SonicWall,151,United States
18873,Sophos,115,United Kingdom
18874,Spark New Zealand,186,New Zealand
18875,Charter Spectrum,151,United States
18876,Spire Global,151,United States
18877,STMicroelectronics,124,Switzerland
18878,StarHub,94,Singapore
18879,StarLeaf,115,United Kingdom
18880,SpaceX (Starlink),151,United States
18881,Starlink (SpaceX),151,United States
18882,Saudi Telecom Company,68,Saudi Arabia
18883,Sterlite Technologies,81,India
18884,ST Telemedia Global DCs,94,Singapore
18885,SubCom,151,United States
18886,TE SubCom (SubCom),151,United States
18887,Super Tower,95,Thailand
18888,Swisscom,124,Switzerland
18889,Switch,151,United States
18890,Taisys Technologies,105,Taiwan
18891,Talkdesk,151,United States
18892,Tata Communications,81,India
18893,Tata Communications,81,India
18894,Tata Consultancy Services,81,India
18895,Telefónica,148,Spain
18896,Deutsche Telekom,119,Germany
18897,Deutsche Telekom,119,Germany
18898,Telesat,150,Canada
18899,Telesat,150,Canada
18900,Telit,115,United Kingdom
18901,Telstra,185,Australia
18902,Telstra,185,Australia
18903,TextNow,150,Canada
18904,Thales Group,118,France
18905,Gemalto (Thales),118,France
18906,Thuraya,71,United Arab Emirates
18907,TM Forum,151,United States
18908,T-Mobile US,151,United States
18909,T-Mobile Towers,151,United States
18910,TracFone Wireless,151,United States
18911,FireEye (Trellix),151,United States
18912,Turkcell,70,Turkey
18913,Turk Telekom,70,Turkey
18914,Twilio,151,United States
18915,Twilio Flex,151,United States
18916,U-blox,124,Switzerland
18917,Ubiquiti Networks,151,United States
18918,Ubiquiti Networks,151,United States
18919,UJET,151,United States
18920,Ultra Mobile,151,United States
18921,Unify (Atos),119,Germany
18922,US Mobile,151,United States
18923,Valid,175,Brazil
18924,Verizon Communications,151,United States
18925,Vertical Bridge,151,United States
18926,Viasat,151,United States
18927,Viasat,151,United States
18928,Viber (Rakuten),100,Japan
18929,Virgin Media O2,115,United Kingdom
18930,Visible (Verizon),151,United States
18931,Vodafone Group,115,United Kingdom
18932,Vodafone,115,United Kingdom
18933,VoiceSage,110,Ireland
18934,Vonage,151,United States
18935,Vonage,151,United States
18936,Watchdata,94,Singapore
18937,WatchGuard Technologies,151,United States
18938,Cisco Webex,151,United States
18939,WhatsApp Calling (Meta),151,United States
18940,Windstream Kinetic,151,United States
18941,Windstream Enterprise,151,United States
18942,Wipro,81,India
18943,Comcast Xfinity,151,United States
18944,Xfinity Mobile (Comcast),151,United States
18945,YOFC (Yangtze Optical),98,China
18946,Zendesk Talk,151,United States
18947,Zscaler,151,United States
18948,ZTE Corporation,98,China
18949,ZTE Corporation,98,China
18950,ZTE Corporation,98,China
18951,Zoom Video Communications,151,United States
18952,Australia Post,185,Australia
18953,Blue Yonder (JDA),151,United States
18954,Bolt,107,Estonia
18955,Russian Railways,132,Russia
18956,Central Japan Railway Company,100,Japan
18957,Amazon Logistics,151,United States
18958,Maxim,132,Russia
18959,Metropolitan Transportation Authority (MTA),151,United States
18960,COSCO Shipping Ports,98,China
18961,Yandex.Taxi,132,Russia
18962,Transport for London,115,United Kingdom
18963,Santander Cycles,115,United Kingdom
18964,Asiana Cargo,104,South Korea
18965,4PX,98,China
18966,American Airlines,151,United States
18967,Adani Airports,81,India
18968,Adnoc UAE,71,United Arab Emirates
18969,Agility Logistics,63,Kuwait
18970,Agility Logistics,63,Kuwait
18971,Air Canada,150,Canada
18972,Air China,98,China
18973,Air France-KLM,118,France
18974,Air France-KLM Cargo,118,France
18975,Incheon International Airport,104,South Korea
18976,Alaska Airlines,151,United States
18977,ALD Automotive,118,France
18978, Americold Logistics,151,United States
18979,Amtrak,151,United States
18980,ANA Cargo,100,Japan
18981,All Nippon Airways (ANA),100,Japan
18982,ANA Wings,100,Japan
18983,APM Terminals,106,Denmark
18984,Aramex,71,United Arab Emirates
18985,Arriva,115,United Kingdom
18986,Arval BNP Paribas Group,118,France
18987,Atlanta International Airport,151,United States
18988,Atlas Air,151,United States
18989,Aurizon,185,Australia
18990,Avis Budget Group,151,United States
18991,Deutsche Bahn AG,119,Germany
18992,BC Ferries,150,Canada
18993,Beijing Capital International Airport,98,China
18994,BC Transit,150,Canada
18995,BCycle,151,United States
18996,Belgian Rail,117,Belgium
18997,Best Logistics,98,China
18998,Bird,151,United States
18999,Bixi Montreal,150,Canada
19000,BlaBlaCar,118,France
19001,Blue Star Ferries,139,Greece
19002,Blume Global,151,United States
19003,BNSF Railway,151,United States
19004,Bolloré Logistics,118,France
19005,Bolloré Logistics,118,France
19006,Brittany Ferries,118,France
19007,Port of Busan,104,South Korea
19008,Berliner Verkehrsbetriebe,119,Germany
19009,Cabify,148,Spain
19010,Alibaba Cainiao Network,98,China
19011,Caledonian MacBrayne,115,United Kingdom
19012,Canada Post,150,Canada
19013,Canada Post ePost,150,Canada
19014,Careem,71,United Arab Emirates
19015,Cargolux,121,Luxembourg
19016,Carnival Corporation & plc,199,Bermuda
19017,CarTrade Tech,81,India
19018,Cathay Pacific Cargo,99,Hong Kong
19019,ComfortDelGro,94,Singapore
19020,China Eastern Airlines,98,China
19021,CEVA Logistics,124,Switzerland
19022,CEVA Logistics,124,Switzerland
19023,CEVA Logistics,124,Switzerland
19024,CEVA Logistics,124,Switzerland
19025,CFR Călători,131,Romania
19026,Singapore Changi Airport,94,Singapore
19027,China Railway,98,China
19028,C.H. Robinson,151,United States
19029,Citi Bike (Lyft),151,United States
19030,CMA CGM,118,France
19031,Canadian National Railway,150,Canada
19032,China National Petroleum Corporation,98,China
19033,Colonial Pipeline,151,United States
19034,COSCO Shipping,98,China
19035,COSCO Shipping Lines,98,China
19036,Coupa Software,151,United States
19037,Comboios de Portugal,144,Portugal
19038,Canadian Pacific Railway,150,Canada
19039,China Southern Cargo,98,China
19040,China Southern Airlines,98,China
19041,CSL Group,150,Canada
19042,CSX Transportation,151,United States
19043,CTS Logistics,123,Netherlands
19044,Dachser,119,Germany
19045,Dachser,119,Germany
19046,DAF Trucks,123,Netherlands
19047,Daimler Mobility AG,119,Germany
19048,Deutsche Bahn Schenker,119,Germany
19049,DB Schenker,119,Germany
19050,DB Schenker,119,Germany
19051,DB Schenker,119,Germany
19052,Delhivery,81,India
19053,Delta Air Lines,151,United States
19054,Descartes Systems Group,150,Canada
19055,DFDS Seaways,106,Denmark
19056,DHL Aviation,119,Germany
19057,DHL Express,119,Germany
19058,DHL Freight,119,Germany
19059,DHL Global Forwarding,119,Germany
19060,DHL Supply Chain,119,Germany
19061,DHL eCommerce,119,Germany
19062,DiDi Global,98,China
19063,Donkey Republic,106,Denmark
19064,Donlen Corporation,151,United States
19065,Dubai Ports World,71,United Arab Emirates
19066,DSB (Danish State Railways),106,Denmark
19067,DSC Logistics,151,United States
19068,DSV Panalpina,106,Denmark
19069,DSV Panalpina,106,Denmark
19070,Panalpina,124,Switzerland
19071,DTDC India,81,India
19072,Dubai Airports,71,United Arab Emirates
19073,E2open,151,United States
19074,Easy Taxi,175,Brazil
19075,Elementum,151,United States
19076,Emirates SkyCargo,71,United Arab Emirates
19077,Emirates,71,United Arab Emirates
19078,Enbridge,150,Canada
19079,Energy Transfer Partners,151,United States
19080,Enterprise Holdings,151,United States
19081,Enterprise Products Partners,151,United States
19082,Epicor,151,United States
19083,Etihad Cargo,71,United Arab Emirates
19084,Europcar Mobility Group,118,France
19085,EVA Air Cargo,105,Taiwan
19086,Evergreen Marine,105,Taiwan
19087,Expeditors,151,United States
19088,Expeditors,151,United States
19089,FedEx Express,151,United States
19090,FedEx,151,United States
19091,FedEx eCommerce,151,United States
19092,FirstGroup,115,United Kingdom
19093,Flexport,151,United States
19094,FlixBus,119,Germany
19095,Zurich Airport,124,Switzerland
19096,FourKites,151,United States
19097,Fraport AG,119,Germany
19098,Free Now,119,Germany
19099,MyTaxi (Hailo),119,Germany
19100,FRS Group,119,Germany
19101,Ferrovie dello Stato Italiane,140,Italy
19102,GAC Group,114,Sweden
19103,Gazprom,132,Russia
19104,Genting Hong Kong,99,Hong Kong
19105,Geodis,118,France
19106,Geodis,118,France
19107,Geodis,118,France
19108,Gett,61,Israel
19109,PSA International,94,Singapore
19110,GLP Global,94,Singapore
19111,Go-Ahead Group,115,United Kingdom
19112,Gojek,89,Indonesia
19113,Goodman Group,185,Australia
19114,Grab Holdings,94,Singapore
19115,Green Cargo,114,Sweden
19116,Greyhound Lines,151,United States
19117,Grimaldi Group,140,Italy
19118,Great Western Railway,115,United Kingdom
19119,Genesee & Wyoming,151,United States
19120,GXO Logistics,151,United States
19121,GXO Logistics,151,United States
19122,Port of Hamburg,119,Germany
19123,Hapag-Lloyd,119,Germany
19124,Heathrow Airport Holdings,115,United Kingdom
19125,Hellmann Worldwide Logistics,119,Germany
19126,Hellmann Worldwide Logistics,119,Germany
19127,Hello Bike (Alibaba),98,China
19128,Hertz Global Holdings,151,United States
19129,HighJump Software,151,United States
19130,HMM (Hyundai Merchant Marine),104,South Korea
19131,Hutchison Port Holdings,99,Hong Kong
19132,International Airlines Group (IAG),115,United Kingdom
19133,IBM Sterling Commerce,151,United States
19134,Indian Railways,81,India
19135,Indian Railways,81,India
19136,Infor,151,United States
19137,Interislander Ferry,186,New Zealand
19138,Iveco,140,Italy
19139,Japan Airlines (JAL),100,Japan
19140,J.B. Hunt Transport,151,United States
19141,JD Logistics,98,China
19142,JD Logistics,98,China
19143,East Japan Railway Company,100,Japan
19144,Kansas City Southern,151,United States
19145,Kenco Logistics,151,United States
19146,Keolis Group,118,France
19147,Kerry Logistics,99,Hong Kong
19148,Kerry Logistics,99,Hong Kong
19149,Kinaxis,150,Canada
19150,Kinder Morgan,151,United States
19151,K Line (Kawasaki Kisen Kaisha),100,Japan
19152,Knight-Swift Transportation,151,United States
19153,Korean Air Cargo,104,South Korea
19154,Kuehne + Nagel,124,Switzerland
19155,Kuehne + Nagel,124,Switzerland
19156,Kuehne + Nagel,124,Switzerland
19157,Yamato Transport,100,Japan
19158,Yamato Transport,100,Japan
19159,Kintetsu World Express,100,Japan
19160,Landstar System,151,United States
19161,La Poste Group,118,France
19162,La Poste Colissimo,118,France
19163,Los Angeles World Airports,151,United States
19164,LeasePlan,123,Netherlands
19165,LeCab,118,France
19166,Lime,151,United States
19167,Lineage Logistics,151,United States
19168,Localiza Rent a Car,175,Brazil
19169,Logility,151,United States
19170,Logwin AG,121,Luxembourg
19171,Longtail Aviation,115,United Kingdom
19172,Lufthansa Group,119,Germany
19173,Lufthansa Cargo,119,Germany
19174,Lyft,151,United States
19175,Maersk Line,106,Denmark
19176,Magellan Midstream Partners,151,United States
19177,MAN Truck & Bus,119,Germany
19178,Manhattan Associates,151,United States
19179,Matson Navigation,151,United States
19180,Meituan Bike,98,China
19181,Meru Cabs,81,India
19182,Mobike,98,China
19183,MOL (Mitsui O.S.K. Lines),100,Japan
19184,Port of Singapore Authority,94,Singapore
19185,MSC (Mediterranean Shipping Company),124,Switzerland
19186,MSC Cruises,124,Switzerland
19187,MTR Bus,99,Hong Kong
19188,Flughafen München GmbH,119,Germany
19189,Hermes Group,119,Germany
19190,National Express,115,United Kingdom
19191,Norwegian Cruise Line Holdings,151,United States
19192,Nextbike,119,Germany
19193,NFI Industries,151,United States
19194,Nippon Express,100,Japan
19195,Nippon Express,100,Japan
19196,NNR Global Logistics,100,Japan
19197,Nord Stream AG,124,Switzerland
19198,NS (Nederlandse Spoorwegen),123,Netherlands
19199,Norfolk Southern Railway,151,United States
19200,NYK Line (Nippon Yusen Kabushiki Kaisha),100,Japan
19201,Old Dominion Freight Line,151,United States
19202,ÖBB (Austrian Railways),116,Austria
19203,Ofo,98,China
19204,Ola Cabs,81,India
19205,ONE (Ocean Network Express),100,Japan
19206,Oracle Corporation,151,United States
19207,Orix Auto Corporation,100,Japan
19208,Ost-West Logistik,119,Germany
19209,Pantos Logistics,104,South Korea
19210,Port of New York and New Jersey,151,United States
19211,Paris Aéroport,118,France
19212,Aéroports de Paris,118,France
19213,Penske Logistics,151,United States
19214,Penske Truck Leasing,151,United States
19215,PetroChina Pipeline,98,China
19216,Petronas,91,Malaysia
19217,PIL (Pacific International Lines),94,Singapore
19218,Port Klang Authority,91,Malaysia
19219,PKP Cargo,130,Poland
19220,Plains All American Pipeline,151,United States
19221,P&O Ferries,115,United Kingdom
19222,Port of Long Beach,151,United States
19223,Pony Bikes,118,France
19224,Port of Antwerp,117,Belgium
19225,Port of Los Angeles,151,United States
19226,Port of Ningbo-Zhoushan,98,China
19227,Port of Rotterdam,123,Netherlands
19228,Port of Shenzhen,98,China
19229,Port of Shanghai,98,China
19230,Poste Italiane,140,Italy
19231,PostNL,123,Netherlands
19232,Project44,151,United States
19233,Prologis,151,United States
19234,Port of Tanjung Pelepas,91,Malaysia
19235,Qantas Airways,185,Australia
19236,Qatar Airways,67,Qatar
19237,Qatar Airways Cargo,67,Qatar
19238,Rakuten Super Logistics,100,Japan
19239,Paris RATP Group,118,France
19240,Royal Caribbean Group,151,United States
19241,Renfe Operadora,148,Spain
19242,Dott,123,Netherlands
19243,Royal Mail,115,United Kingdom
19244,Ryder System,151,United States
19245,Ryder Supply Chain Solutions,151,United States
19246,Ryder System,151,United States
19247,Russian Railways,132,Russia
19248,SAP SE,119,Germany
19249,Saudi Aramco Pipelines,68,Saudi Arabia
19250,Swiss Federal Railways,124,Switzerland
19251,SBB CFF FFS,124,Switzerland
19252,SBS Transit,94,Singapore
19253,Scania,114,Sweden
